Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
98712,Ultramarine: Poems,Raymond Carver,"Carver, Raymond",,"=""0394755359""","=""9780394755359""",0,4.12,Knopf Doubleday Publishing Group,Paperback,161,1987,1986,,2023/10/30,to-read,to-read (#303),to-read,,,,0,0
11449,Cathedral,Raymond Carver,"Carver, Raymond",,"=""0679723692""","=""9780679723691""",0,4.24,Vintage Contemporaries,Paperback,230,1989,1983,,2023/10/30,to-read,to-read (#302),to-read,,,,0,0
22396591,"The Dead House (The Dead House, #1)",Dawn Kurtagich,"Kurtagich, Dawn",,"=""1780622341""","=""9781780622347""",1,3.67,Orion Children's Books,Paperback,440,2015,2015,2016/07/04,2016/07/08,"wtf, messed-up, went-downhill, wow, what-did-i-just-read","wtf (#1), messed-up (#1), went-downhill (#1), wow (#4), what-did-i-just-read (#18)",read,,,,1,0
65215711,Bliss Montage,Ling  Ma,"Ma, Ling",,"=""1250893542""","=""9781250893543""",0,3.89,Picador Paper,Paperback,228,2023,2022,,2023/08/27,to-read,to-read (#301),to-read,,,,0,0
29345263,Lihaaf (Hindi Edition),Ismat Chughtai,"Chughtai, Ismat",,"=""8126727047""","=""9788126727049""",0,4.08,RajKamal Prakashan,Paperback,208,2016,1994,,2023/08/06,to-read,to-read (#300),to-read,,,,0,0
656415,Chicana Lesbians: The Girls Our Mothers Warned Us About,Carla Trujillo,"Trujillo, Carla",,"=""094321906X""","=""9780943219066""",0,4.38,Third Woman Press,Paperback,202,1991,1991,,2023/08/06,to-read,to-read (#299),to-read,,,,0,0
168860,The Kappa Child,Hiromi Goto,"Goto, Hiromi",,"=""0889952280""","=""9780889952287""",0,3.88,Red Deer Pr,Paperback,280,2002,2001,,2023/08/06,to-read,to-read (#298),to-read,,,,0,0
25774711,For Sizakele,Yvonne Onakeme Etaghene,"Etaghene, Yvonne Onakeme",,"=""0989940519""","=""9780989940511""",0,4.16,RedBone Press,Paperback,254,2015,2015,,2023/08/06,to-read,to-read (#297),to-read,,,,0,0
31944733,Dr. Edith Vane and the Hares of Crawley Hall,Suzette Mayr,"Mayr, Suzette",,"=""1552453499""","=""9781552453490""",0,3.55,Coach House Books,Paperback,203,2017,2017,,2023/08/06,to-read,to-read (#296),to-read,,,,0,0
33253215,The Heart's Invisible Furies,John Boyne,"Boyne, John",,"=""""","=""""",0,4.51,Hogarth Press,Hardcover,582,2017,2017,,2023/08/06,to-read,to-read (#295),to-read,,,,0,0
418209,Despair,Vladimir Nabokov,"Nabokov, Vladimir",,"=""0679723439""","=""9780679723431""",0,3.91,Vintage,Paperback,212,1989,1934,,2023/08/06,to-read,to-read (#294),to-read,,,,0,0
21973270,"Terminal (Virals, #5)",Kathy Reichs,"Reichs, Kathy",Brendan Reichs,"=""""","=""""",3,4.35,Putnam Juvenile,Paperback,,2015,2015,2016/01/01,2016/03/10,,,read,,,,1,0
56157229,No Longer at Ease,Chinua Achebe,"Achebe, Chinua",,"=""0141191554""","=""9780141191553""",0,3.87,Penguin Classics,Paperback,136,2010,1960,,2023/08/02,to-read,to-read (#293),to-read,,,,0,0
175147,This Blinding Absence of Light,Tahar Ben Jelloun,"Jelloun, Tahar Ben",Linda Coverdale,"=""014303572X""","=""9780143035725""",0,4.27,Penguin Books,Paperback,208,2006,2001,,2023/08/02,to-read,to-read (#292),to-read,,,,0,0
32111,The Foundling,Georgette Heyer,"Heyer, Georgette",,"=""0373835493""","=""9780373835492""",0,3.98,Harlequin,Mass Market Paperback,406,2003,1948,,2021/07/08,to-read,to-read (#154),to-read,,,,0,0
1897666,A Hero of Our Time (World's classics),Mikhail Lermontov,"Lermontov, Mikhail",,"=""019281401X""","=""9780192814012""",0,4.11,Oxford University Press,Paperback,200,1984,1839,,2023/08/01,to-read,to-read (#291),to-read,,,,0,0
4799,"Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",,"=""014200068X""","=""9780142000687""",3,4.06,Penguin Books,Paperback,181,2002,1943,2023/08/01,2021/05/26,"smalll-town-summer, better-than-expected, classics, cali-girls","smalll-town-summer (#3), better-than-expected (#44), classics (#42), cali-girls (#1)",read,"for the past couple of summers, i get this penguin drop caps edition of cannery row from the library, hoping to read it before school begins. it has an ocean blue cover and the edges of the pages are also painted with the same gorgeous color. isn’t it just so fun when books do that? it really is quite striking, which is why i couldn’t help bringing it home every summer even if i never get past the first page. this time i took a nap after each chapter i read. this made it more bearable..<br/><br/>i’m a big fan of bold, dramatic, imaginative use of language. even if a book doesn’t do it for me plot wise, if the author can write a mean sentence, i cant help but respect them for their craft. steinbeck’s prose leaves much to be desired. he’ll describe a lake or the sky at dusk, which are all very pretty things, but when he is describing them it doesn’t SOUND pretty. IT DOESNT SOUND LIKE ANYTHING. there’s no feeling. i really have to use my imagination to enhance his vision and try not to fall asleep because he is giving us the bare bones. this gets really tiring since every chapter extensively describes a car or the layout of a room which is already superfluous given that most of these chapters are LESS THAN FIVE PAGES LONG. i can see this working for other people, but i need the prose to be livelier. this is a story of a small town and hopeful people trying to make the best of what they can, but the writing is not doing anything to create this atmosphere. (imo. sorry Steinbeck stans..)<br/><br/>i dunno if i got used to his style or if i started gaslighting myself, because suddenly i was hooked. i’ll be struggling to keep my eyes open and then the next moment i’m laughing out loud (rare; i’m a very serious person) and then i have to catch myself because oh my gosh this boring old book made me laugh. some parts are so soft and introspective they leave a lump in my throat. and steinbeck is surprisingly snarky when he wants to be. for a book so tiny—and accounting for the first half where i was barely awake, making my sample size even smaller—steinbeck explores a vast range of emotions and human experiences in so little pages.<br/><br/>cannery row reads like a collection of sketches that have yet to be completed. every other chapter could technically be read as a standalone, and in these chapters characters are introduced and never explicitly mentioned again. cuz of this a lot of the characters that interested me are never explored after their one and only chapter. even the main characters are not fleshed out in a way that appeals to me. it was still fun, but i wanted more. for this reason, i give it a solid 3 stars x",,,1,0
54654726,Mutual Aid: Building Solidarity in This Crisis (And the Next),Dean Spade,"Spade, Dean",,"=""1839762128""","=""9781839762123""",0,4.30,Verso Books,Paperback,152,2020,2020,,2023/07/18,to-read,to-read (#290),to-read,,,,0,0
262038,Mother of 1084,Mahasweta Devi,"Devi, Mahasweta",Samik Bandyopadhyay,"=""8170461391""","=""9788170461395""",0,4.23,Seagull Books,Paperback,130,1997,1974,,2023/07/07,to-read,to-read (#289),to-read,,,,0,0
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334141""","=""9780385334143""",0,4.23,Dial Press,Paperback,282,1999,1961,,2023/07/07,to-read,to-read (#288),to-read,,,,0,0
14836,Midnight’s Children,Salman Rushdie,"Rushdie, Salman",,"=""0099578514""","=""9780099578512""",0,3.98,Vintage,Paperback,647,1995,1981,2021/06/30,2021/03/24,"asian-lit, atmospheric, classics, family, historical, larger-than-life, magical-realism, many-characters, savory, pedantic, dnf, read-a-third-of-it, dragged-on, no-vision","asian-lit (#8), atmospheric (#9), classics (#28), family (#14), historical (#19), larger-than-life (#5), magical-realism (#4), many-characters (#6), savory (#4), pedantic (#6), dnf (#18), read-a-third-of-it (#7), dragged-on (#18), no-vision (#2)",read,rushdie thinks he's gabo ,,,1,0
184450,Their Morals and Ours: The Class Foundations of Moral Practice,Leon Trotsky,"Trotsky, Leon",,"=""0873483197""","=""9780873483193""",0,4.08,Pathfinder Press,Paperback,126,1973,1938,,2023/07/01,to-read,to-read (#287),to-read,,,,0,0
526045,SCUM Manifesto,Valerie Solanas,"Solanas, Valerie",,"=""1873176449""","=""9781873176443""",0,3.77,AK Press,Paperback,60,2001,1967,,2023/07/01,to-read,to-read (#286),to-read,,,,0,0
35187179,The Conference of the Birds,Attar of Nishapur,"Nishapur, Attar of",Sholeh Wolpé,"=""0393355543""","=""9780393355543""",4,4.23,W. W. Norton & Company,Paperback,384,2018,1177,2023/06/30,2023/06/30,"atmospheric, books-i-want-to-own, favs, funny-and-ish, has-vision, larger-than-life, relatable","atmospheric (#24), books-i-want-to-own (#13), favs (#14), funny-and-ish (#21), has-vision (#29), larger-than-life (#13), relatable (#19)",read,no wonder Sufis were persecuted ,,,1,0
61030513,6 Times We Almost Kissed [and One Time We Did],Tess Sharpe,"Sharpe, Tess",,"=""0316302791""","=""9780316302791""",0,4.17,"Little, Brown Books for Young Readers",Hardcover,384,2023,2023,,2023/06/21,to-read,to-read (#285),to-read,,,,0,0
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",0,4.13,Penguin,Paperback,256,1999,1927,,2023/06/21,to-read,to-read (#284),to-read,,,,0,0
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",2,3.89,Riverhead Books,Hardcover,335,2007,2007,2023/06/01,2023/06/20,"magical-realism, dragged-on, new-jersey-pride, funny-and-ish, has-vision","magical-realism (#6), dragged-on (#27), new-jersey-pride (#1), funny-and-ish (#20), has-vision (#28)",read,"so right now i’m on a quest to find the hidden gems of new jersey literature, whether they are set in nj or written by proud residents. i want to prove to all the snobby californians that even though we don’t have a didion or steinbeck, i’m sure we have someone revolutionary. anyway, diaz is not defending new jerseyans from “armpit of the USA” slander, in fact, we are crustier than ever, but at least he’s putting us on the literary map. <br/><br/>i’ll start with the good: i did enjoy all the magical realism. the golden mongoose as a guiding spirit, people with blank faces (i got scared ",,,1,0
1268370,Muhammad,Driss Chraïbi,"Chraïbi, Driss",Nadia Benabid,"=""0894108581""","=""9780894108587""",2,3.89,Lynne Rienner Pub,Hardcover,90,1998,1994,2023/06/11,2023/06/11,,,read,,,,1,0
51704136,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0143135163""","=""9780143135166""",0,4.07,Penguin Books,Paperback,368,2020,2017,,2020/06/14,to-read,to-read (#56),to-read,,,,0,0
153360,The Book of Promethea,Hélène Cixous,"Cixous, Hélène",Betsy Wing,"=""0803263430""","=""9780803263437""",0,4.16,University of Nebraska Press,Paperback,232,1991,1983,,2023/05/15,to-read,to-read (#283),to-read,,,,0,0
311308,"Devil's Cub (Alastair-Audley, #2)",Georgette Heyer,"Heyer, Georgette",,"=""0099465833""","=""9780099465836""",1,4.23,Arrow,Paperback,282,2004,1932,2023/05/15,2022/02/01,"recommended-to-me, not-really-romantic","recommended-to-me (#18), not-really-romantic (#10)",read,my disappointment is immeasurable ,,,1,0
58459094,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.31,Anchor Books,Paperback,588,2014,2013,,2023/04/21,to-read,to-read (#282),to-read,,,,0,0
229018,Exteriors,Annie Ernaux,"Ernaux, Annie",Tanya Leslie,"=""1888363312""","=""9781888363319""",0,3.57,Seven Stories Press,Hardcover,96,1996,1993,,2023/04/04,to-read,to-read (#281),to-read,,,,0,0
23129715,Sphinx,Anne Garréta,"Garréta, Anne","Emma Ramadan, Daniel Levin Becker","=""1941920098""","=""9781941920091""",0,3.74,Deep Vellum Publishing,Paperback,152,2015,1986,,2023/04/04,to-read,to-read (#280),to-read,,,,0,0
33871745,Territory of Light,Yūko Tsushima,"Tsushima, Yūko",Geraldine Harcourt,"=""0241312191""","=""9780241312193""",0,3.59,Penguin Classics,Paperback,122,2018,1978,,2023/03/20,to-read,to-read (#279),to-read,,,,0,0
186439,"Memory and Dream (Newford, #2)",Charles de Lint,"Lint, Charles de",,"=""0765316781""","=""9780765316783""",0,4.23,Orb Books,Paperback,400,2007,1994,,2023/03/18,to-read,to-read (#278),to-read,,,,0,0
604635,Naïve. Super,Erlend Loe,"Loe, Erlend",Tor Ketil Solberg,"=""1841956724""","=""9781841956725""",0,3.86,Canongate UK,Paperback,208,2005,1996,,2023/03/18,to-read,to-read (#277),to-read,,,,0,0
3140,"The Bridge on the Drina (Bosnian Trilogy, #1)",Ivo Andrić,"Andrić, Ivo","Lovett F. Edwards, William H. McNeill","=""0226020452""","=""9780226020457""",0,4.33,University of Chicago Press,Paperback,314,1977,1945,,2023/03/18,to-read,to-read (#276),to-read,,,,0,0
87264,Memórias póstumas de Brás Cubas,Machado de Assis,"Assis, Machado de",,"=""0850515025""","=""9780850515022""",0,4.26,Luso-Brazilian Books,Paperback,176,2005,1881,,2023/03/18,to-read,to-read (#275),to-read,,,,0,0
714571,The Morning Gift,Eva Ibbotson,"Ibbotson, Eva",,"=""0142409111""","=""9780142409114""",0,3.98,Speak,Paperback,410,2007,1993,,2023/03/13,to-read,to-read (#274),to-read,,,,0,0
60243188,Bliss Montage,Ling  Ma,"Ma, Ling",,"=""0374293511""","=""9780374293512""",0,3.89,"Farrar, Straus and Giroux",Hardcover,228,2022,2022,,2023/03/06,to-read,to-read (#273),to-read,,,,0,0
59729053,She Gets the Girl,Rachael Lippincott,"Lippincott, Rachael",Alyson Derrick,"=""1398502634""","=""9781398502635""",2,4.08,Simon & Schuster UK,Paperback,368,2022,2022,2023/02/25,2023/03/03,"for-white-ppl, lgbt, romance, young-adult","for-white-ppl (#6), lgbt (#29), romance (#28), young-adult (#4)",read,,,,1,0
34437299,Lou Sullivan: Daring To Be a Man Among Men,Brice D. Smith,"Smith, Brice D.",,"=""""","=""""",0,4.54,,Kindle Edition,266,2017,2017,,2023/02/28,to-read,to-read (#272),to-read,,,,0,0
33562446,Negroland: A Memoir,Margo Jefferson,"Jefferson, Margo",,"=""1783783397""","=""9781783783397""",0,3.62,Granta Books,Paperback,256,2016,2015,,2023/02/24,to-read,to-read (#271),to-read,,,,0,0
218181,Days and Nights of Love and War,Eduardo Galeano,"Galeano, Eduardo",Sandra Cisneros,"=""1583670238""","=""9781583670231""",0,4.27,Monthly Review Press,Paperback,220,2000,1978,,2023/02/24,to-read,to-read (#270),to-read,,,,0,0
46040882,Sex and Lies,Leïla Slimani,"Slimani, Leïla",,"=""057135503X""","=""9780571355037""",0,3.96,Faber & Faber,Paperback,176,2020,2017,,2023/02/24,to-read,to-read (#269),to-read,,,,0,0
8153,The Luzhin Defense,Vladimir Nabokov,"Nabokov, Vladimir",,"=""0679727221""","=""9780679727224""",0,3.94,Vintage,Paperback,256,1990,1929,,2023/02/24,to-read,to-read (#268),to-read,,,,0,0
23248292,Goodbye To All That,Joan Didion,"Didion, Joan",,"=""""","=""""",5,4.51,,Unknown Binding,,,,2023/02/01,2023/02/24,"atmospheric, better-than-expected, classics, essays, favs, fav-book-titles, for-white-ppl, has-vision, larger-than-life, metaphors, recommended-to-me, recommend, relatable, shes-perfect-to-me","atmospheric (#23), better-than-expected (#42), classics (#41), essays (#10), favs (#12), fav-book-titles (#12), for-white-ppl (#5), has-vision (#26), larger-than-life (#12), metaphors (#15), recommended-to-me (#17), recommend (#29), relatable (#17), shes-perfect-to-me (#15)",read,,,,1,0
158674,Nervous Conditions,Tsitsi Dangarembga,"Dangarembga, Tsitsi",,"=""1580051340""","=""9781580051347""",4,4.04,Seal Pr,Paperback,204,2004,1988,2023/02/09,2021/12/21,"atmospheric, better-than-expected, classics, colonialism, feminist, has-vision, resistance, relatable","atmospheric (#22), better-than-expected (#41), classics (#40), colonialism (#7), feminist (#3), has-vision (#25), resistance (#4), relatable (#16)",read,,,,1,0
58673883,The Many Deaths of Laila Starr,Ram V.,"V., Ram","Filipe Andrade, Inês Amaro, AndWorld Design","=""1684158052""","=""9781684158058""",0,4.30,Archaia,Paperback,128,2022,2022,,2023/01/10,to-read,to-read (#267),to-read,,,,0,0
51559740,Some Are Always Hungry,Jihyun Yun,"Yun, Jihyun",,"=""1496222180""","=""9781496222183""",0,4.33,University of Nebraska Press,Paperback,66,2020,2020,,2023/01/03,to-read,to-read (#266),to-read,,,,0,0
30689446,Psychiatric Hegemony: A Marxist Theory of Mental Illness,Bruce M.Z. Cohen,"Cohen, Bruce M.Z.",,"=""1137460504""","=""9781137460509""",0,3.96,Palgrave Macmillan,Hardcover,258,2016,2016,,2022/12/23,to-read,to-read (#265),to-read,,,,0,0
111653,Cereus Blooms at Night,Shani Mootoo,"Mootoo, Shani",,"=""0380731991""","=""9780380731992""",0,4.02,Harper Perennial,Paperback,249,1999,1996,,2022/12/21,to-read,to-read (#264),to-read,,,,0,0
188532,Yurugu: An African-Centered Critique of European Cultural Thought and Behavior,Marimba Ani,"Ani, Marimba",,"=""0865432481""","=""9780865432482""",0,4.65,Africa World Pr,Paperback,631,1994,1994,,2022/11/27,to-read,to-read (#263),to-read,,,,0,0
57224204,The Seven Moons of Maali Almeida,Shehan Karunatilaka,"Karunatilaka, Shehan",,"=""1908745908""","=""9781908745903""",0,3.91,Sort of Books,Hardcover,386,2022,2022,,2022/10/26,to-read,to-read (#262),to-read,,,,0,0
242412,The Quick and the Dead,Joy Williams,"Williams, Joy",,"=""0375727647""","=""9780375727641""",0,3.89,Vintage,Paperback,320,2002,2000,,2022/10/22,to-read,to-read (#261),to-read,,,,0,0
50392746,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798649""","=""9781524798642""",0,4.20,Ballantine Books,Paperback,382,2020,2019,,2022/10/07,to-read,to-read (#260),to-read,,,,0,0
51637932,Juliet Takes a Breath,Gabby Rivera,"Rivera, Gabby",,"=""0593108191""","=""9780593108192""",0,4.16,Dial Books,Paperback,320,2021,2016,,2022/10/04,to-read,to-read (#259),to-read,,,,0,0
31944953,When I Grow Up I Want to Be a List of Further Possibilities,Chen Chen,"Chen, Chen",Jericho Brown,"=""1942683332""","=""9781942683339""",3,4.26,BOA Editions Ltd.,Paperback,96,2017,2017,2022/10/04,2021/06/08,"asian-lit, lgbt, has-vision, fav-book-titles, i-cried, recommended-to-me","asian-lit (#15), lgbt (#28), has-vision (#24), fav-book-titles (#11), i-cried (#18), recommended-to-me (#16)",read,,,,1,0
55711706,Everyone in This Room Will Someday Be Dead,Emily R. Austin,"Austin, Emily R.",,"=""1982167351""","=""9781982167356""",0,3.85,Atria Books,Hardcover,256,2021,2021,,2022/09/15,to-read,to-read (#258),to-read,,,,0,0
59822123,Crossroads,Jonathan Franzen,"Franzen, Jonathan",,"=""1250858704""","=""9781250858702""",0,4.06,Picador Paper,Paperback,592,2022,2021,,2022/09/12,to-read,to-read (#257),to-read,,,,0,0
489637,Blood in My Eye,George L. Jackson,"Jackson, George L.",,"=""""","=""""",0,4.55,Black Classic Press,Paperback,195,1996,1972,,2022/09/10,to-read,to-read (#256),to-read,,,,0,0
169510,The Debt to Pleasure,John Lanchester,"Lanchester, John",,"=""0312420366""","=""9780312420369""",0,3.74,Picador,Paperback,272,2001,1996,,2022/09/10,to-read,to-read (#255),to-read,,,,0,0
547448,"In the Cities of Coin and Spice (The Orphan's Tales, #2)",Catherynne M. Valente,"Valente, Catherynne M.",Michael Kaluta,"=""055338404X""","=""9780553384048""",0,4.39,Spectra,Paperback,516,2007,2007,,2022/08/25,to-read,to-read (#254),to-read,,,,0,0
1848,Wild Swans: Three Daughters of China,Jung Chang,"Chang, Jung",,"=""""","=""""",0,4.30,Simon & Schuster,Paperback,562,2003,1991,,2022/08/17,to-read,to-read (#253),to-read,,,,0,0
53052684,"Sincerely,",F.S. Yousaf,"Yousaf, F.S.",,"=""1771681926""","=""9781771681926""",0,3.85,Central Avenue Publishing,Paperback,160,2020,,,2022/08/12,to-read,to-read (#252),to-read,,,,0,0
54985743,People We Meet on Vacation,Emily Henry,"Henry, Emily",,"=""1984806750""","=""9781984806758""",2,3.85,"A Jove Book, Berkley",Paperback,364,2021,2021,2022/08/01,2022/07/31,"romance, dnf, book-club, cringe, friendship","romance (#27), dnf (#23), book-club (#5), cringe (#15), friendship (#2)",read,,,,1,0
60064252,My Pen is the Wing of a Bird: New Fiction by Afghan Women,Lyse Doucet,"Doucet, Lyse","Zainab Akhlaqi, Marie Bamyani, Farangis Elyassi, Freshta Ghani, Naeema Ghani, Batool Haidari, Fatema Haidari, Elahe Hosseini, Masouma Kawsari, Fatema Khavari, Maryam Mahjoba, Atifa Mozaffari, Maliha Naji, Anahita Gharib Nawaz, Parand, Sharifa Pasun, Fatima Sadaat, Rana Zurmaty, Lucy Hannah","=""1529422213""","=""9781529422214""",0,4.26,MacLehose Press,Paperback,253,2022,2022,,2022/07/28,to-read,to-read (#251),to-read,,,,0,0
9303596,The Globalization Paradox: Democracy and the Future of the World Economy,Dani Rodrik,"Rodrik, Dani",,"=""0393071618""","=""9780393071610""",3,4.00,W. W. Norton & Company,Hardcover,368,2011,2010,2022/03/14,2022/07/27,,,read,,,,1,0
56083390,This Is How You Lose the Time War,Amal El-Mohtar,"El-Mohtar, Amal",,"=""""","=""""",4,3.85,Jo Fletcher Books,Hardcover,201,2020,2019,2020/08/09,2020/08/06,"lgbt, romance, confusing, science-fiction, romantic, war, trippy, cute, ebook, resistance, books-i-want-to-own, favs","lgbt (#14), romance (#23), confusing (#1), science-fiction (#1), romantic (#1), war (#2), trippy (#4), cute (#1), ebook (#1), resistance (#2), books-i-want-to-own (#6), favs (#11)",read,,,,1,0
